t x1 m_1 vx1 vy1 x2 m_2 vx2 vy2 x3 m_3 vx3 vy3
5.03454733014776 -0.227749744474128 0.195527423904394 1.01267358434794 -0.742380456215074 -0.822204216041353 -0.330997460051398 -0.790775774221762 0.2771414779568 1.04995396051548 0.135470036147005 -0.221897810126177 0.465238978258275
5.10080055299958 -0.161871905122456 0.144220055650086 0.977001596952032 -0.802763503822851 -0.871412694509011 -0.310408734334772 -0.694812148905192 0.34112817257239 1.03328459963147 0.166188678684686 -0.28218944804684 0.461635331250461
5.16915837742636 -0.0961032213604873 0.0878511556758105 0.949150629803563 -0.842876985233872 -0.915595532017824 -0.285373775131198 -0.598675677802625 0.388491476029484 1.01169875337831 0.197522619455388 -0.350474952000937 0.454385509204388
5.24041194201417 -0.029105368274411 0.0269579602612085 0.933991329142748 -0.86272512079665 -0.954864877268856 -0.256420201309052 -0.504819908307098 0.421830666297174 0.983970245543266 0.229462241047844 -0.429171420835649 0.440894454499477
5.31422389829181 0.0397758692068855 -0.0367954364021434 0.935358437396843 -0.860986665431393 -0.98879465768549 -0.224414531716684 -0.416016463609865 0.443572283379433 0.949018788478603 0.261209968118828 -0.519341973786978 0.417414382051959
5.38248784297624 0.104113434058375 -0.0949358275763218 0.951941368381368 -0.839083287754494 -1.01461512094411 -0.193690022846993 -0.34169082116186 0.45553207070727 0.910501686885737 0.288625850423316 -0.610250547219508 0.383551217047224
5.44734486637667 0.166690910513205 -0.148163038210603 0.979420254102461 -0.799026812545701 -1.03466319572612 -0.163915138776692 -0.277518706713315 0.461998820649678 0.86797228521291 0.312078176987296 -0.701901547389147 0.337027991896023
5.51307391237841 0.232213425868589 -0.198782490684882 1.01521969253219 -0.737576442734489 -1.05092231925581 -0.133423233720027 -0.218073307564923 0.465393321908875 0.818708893387215 0.33220572440491 -0.797146384967268 0.272183120825614
5.57560842137489 0.296840012597503 -0.242535249979905 1.0515443165263 -0.658299215396067 -1.06290697299891 -0.104268756046854 -0.165851783854828 0.466817499582475 0.766066960401402 0.34680400602676 -0.885692532671468 0.191481715813592
5.63658686672707 0.361953647536376 -0.279818641960595 1.08284104483185 -0.561415278683861 -1.0715513345226 -0.0757859289990474 -0.118123296881479 0.467270232944792 0.709597686986222 0.355604570959643 -0.964717747950375 0.0941450457390689
5.69643656826414 0.427433426904481 -0.310145005587001 1.1030226944188 -0.449524391132505 -1.07727694332756 -0.0478178387528341 -0.0735092452993013 0.467302910416228 0.649843516423074 0.357962844339835 -1.0295134491195 -0.0177785192837231
5.75556801882875 0.492860878249712 -0.333147566151851 1.10684933959837 -0.326992195953049 -1.08035615146229 -0.0201876290911721 -0.0307994321079002 0.467232008505931 0.587495273212577 0.353335195243024 -1.07604990749047 -0.140239812552882
5.81436885275066 0.557575896445873 -0.348642097409654 1.09082728960194 -0.199736426282892 -1.08093437125578 0.00728498618912469 0.0111022496863439 0.467211837210398 0.523358474809901 0.34135711122053 -1.10192953928828 -0.267475410927506
5.87340305181633 0.620978466379747 -0.356694194254362 1.0537324726959 -0.0740219530866615 -1.07903406721095 0.0348679150497418 0.0533768800271066 0.467270250467248 0.4580556008312 0.321826279204621 -1.10710935272301 -0.393248297380587
5.93340915730674 0.682579518828717 -0.357518682669031 0.996453575845586 0.0444587191766548 -1.0745185674753 0.062908827141548 0.097362701763181 0.467314211374543 0.391939048646581 0.294609855527484 -1.09381627760877 -0.511772930551198
5.99507935611901 0.741794655067319 -0.35140605303605 0.921734725178342 0.150852466988585 -1.06707319299628 0.0917237515819613 0.144493249963605 0.46709664762138 0.32527853792896 0.259682301454089 -1.06622797514195 -0.617949114609965
6.05870614390178 0.79769487845621 -0.338823969956903 0.834167180871398 0.241276875218135 -1.05625639383414 0.121418745313848 0.196098121207217 0.466141660867414 0.258561515377926 0.217405224643056 -1.03026530207862 -0.707418536085549
6.12414152245191 0.84919345068918 -0.320558554409981 0.739592752854341 0.313629747534049 -1.04157789655952 0.151850229858943 0.253329994031506 0.463647696394878 0.192384445870341 0.168708324551039 -0.992922746885848 -0.777277443928927
6.19143501144067 0.895701002017462 -0.297507445681363 0.643148146966287 0.368412726790187 -1.02240073384506 0.182891734566627 0.317629572007216 0.458340817045617 0.126699731827594 0.114615711114737 -0.960777718973503 -0.826753543835805
6.26125530129481 0.937246313359913 -0.270314428451142 0.547981881369164 0.407932659526593 -0.997698922070058 0.21457157016768 0.391188728265968 0.448153471055639 0.0604526087101427 0.0557428582834624 -0.939170609635133 -0.856086130582232
6.3341232874027 0.97378595635921 -0.239534749673195 0.45632772816071 0.434786523689328 -0.966149413774827 0.246616752080579 0.476186635476943 0.429807428424122 -0.00763654258438534 -0.00708200240738387 -0.932514363637654 -0.86459395211345
6.40784355563412 1.00427687527292 -0.206821516960283 0.372339984198108 0.451230158361424 -0.927607130901637 0.277273626347393 0.570856887953403 0.399594461690997 -0.0766697443712847 -0.070452109387109 -0.943196872151511 -0.850824620052421
6.47410939445927 1.02665221289532 -0.176612772678835 0.304066460411052 0.45971567025287 -0.886772576561189 0.302481303051725 0.662471375647394 0.358730260424866 -0.139879636334136 -0.12586853037289 -0.966537836058446 -0.818445930677736
6.5375400273726 1.04402074353495 -0.147296727480379 0.244438479463498 0.464157808826477 -0.841864970432179 0.323590349343484 0.753839566567548 0.304048008802074 -0.202155773102769 -0.176293621863104 -0.998278046031046 -0.768205817628551
6.60170037878275 1.05790078898562 -0.117436807372112 0.188962936794598 0.466335420792354 -0.79051990325631 0.340838117211173 0.846300759784471 0.230313923686698 -0.26738088572931 -0.22340130983906 -1.03526369657907 -0.696649344479052
6.66325597041015 1.06799184092055 -0.088701795096363 0.139433455852927 0.467142982705828 -0.735805672759514 0.352348856458264 0.93014892752254 0.140533861179288 -0.33218616816104 -0.2636470613619 -1.06958238337547 -0.607676843885117
6.72357433853611 1.07500744509895 -0.0605173403901906 0.0935532459142973 0.467315895848729 -0.677467384339466 0.357721983332843 1.00200570583599 0.0348727083783291 -0.397540060759484 -0.297204642942652 -1.09555895175028 -0.502188604227059
6.78298827739967 1.07926872478578 -0.0327533735963498 0.0501132635892561 0.467264325436032 -0.616203506253344 0.356338387669567 1.05729158396055 -0.0834156398910493 -0.463065218532442 -0.323585014073217 -1.10740484754981 -0.383848685544983
6.84188353222204 1.0809768395554 -0.00523561711219862 0.00798098839742869 0.467210245106624 -0.552788616839467 0.347745684187157 1.09274608719394 -0.209248269211543 -0.528188222715936 -0.342510067074958 -1.10072707559137 -0.257961975895081
6.90072774226491 1.0802134395096 0.022257364402499 -0.0339673243747058 0.467236626163079 -0.487958812783187 0.331678872887431 1.10722004835955 -0.336445927423307 -0.592254626726411 -0.353936237289929 -1.07325272398484 -0.130790698739773
6.96019443187096 1.07691922964667 0.050044542266201 -0.0769973828131413 0.467307052754353 -0.422182008519571 0.30798150341314 1.10194651816685 -0.458949175852805 -0.654737221127105 -0.35802604567934 -1.02494913535371 -0.00835787690154803
7.02103758085858 1.07085948796531 0.078476618296757 -0.122516898681431 0.467251696688108 -0.355727610616467 0.276558281207278 1.0802440799954 -0.571349058173516 -0.715131877348842 -0.355034899504035 -0.957727181313965 0.104097361485408
7.08377178097574 1.06163906588837 0.107776106835885 -0.171931279906763 0.46671025434687 -0.288956549350009 0.237550025206413 1.04727033260931 -0.668912524573267 -0.772682516538367 -0.345326132042298 -0.875339052702544 0.202202270226398
7.14840759803659 1.04878654145536 0.137896553890214 -0.226451922227099 0.465042719214851 -0.222480268770468 0.191641764904126 1.00967986511889 -0.74793880794559 -0.826306272684889 -0.329538318794339 -0.783227942891792 0.28289608873074
7.21480610369663 1.03176021686158 0.168662803253217 -0.287303672100634 0.461216934204592 -0.156645427041769 0.139907056660321 0.974428176351425 -0.806694627890521 -0.875114789819815 -0.308569859913538 -0.687124504250792 0.345477693685929
7.28336497955887 1.00973564274111 0.200048066618062 -0.356325800004481 0.453581723439482 -0.0908329837719203 0.083157907878473 0.947420293766484 -0.84520736947797 -0.918902658969192 -0.283205974496534 -0.591094493762004 0.391625646038488
7.35486990006236 0.981458570660184 0.232021447854861 -0.435944902466004 0.439442609306572 -0.0236813400466374 0.0219421241024055 0.933457113375582 -0.863401310832459 -0.957777230613549 -0.253963571957266 -0.497512210909578 0.423958701525887
7.42876180471712 0.945939296028167 0.263663159472279 -0.526910910823728 0.415006460957591 0.0452867368429034 -0.0418646794031649 0.936226272458125 -0.859876172506107 -0.991226032871072 -0.221798480069114 -0.409315361634397 0.444869711548516
7.49670734702933 0.907082124823256 0.290754996413041 -0.617947869961185 0.38015261381565 0.109421736637555 -0.0996045932527293 0.953892495798533 -0.836399858450562 -1.01650386146081 -0.191150403160311 -0.335944625837348 0.456247244634913
7.5613345241608 0.864204557536369 0.313867857461949 -0.709599170319446 0.332465240551528 0.171928839215169 -0.152421188343513 0.982092122075294 -0.794839399282045 -1.03613339675154 -0.161446669118436 -0.272492951755848 0.462374158730517
7.62681375350468 0.814633700506022 0.33357825986882 -0.804495488834289 0.266329302623949 0.237389244975101 -0.202524791881816 1.01817422031645 -0.731891594910444 -1.05202294548112 -0.131053467987003 -0.213678731482161 0.465562292286495
7.68919043646881 0.761683131945924 0.347732552741279 -0.892427722045314 0.184286700791168 0.302033997450051 -0.24576686202085 1.05431525841533 -0.651167042841433 -1.06371712939598 -0.101965690720429 -0.161887536370016 0.466880342050265
7.75006291869151 0.704929250313711 0.356040265350396 -0.97048337689897 0.0856817104748292 0.367185362052564 -0.282509995748079 1.08494013285462 -0.552964566976079 -1.07211461236628 -0.0735302696023162 -0.114456755955649 0.46728285650125
7.80984241606612 0.644938279336147 0.357857428774388 -1.03395167400364 -0.0272634281145249 0.432682177953528 -0.312262555635701 1.10398812550774 -0.440034621870581 -1.07762045728968 -0.0455948731386871 -0.0700364515041015 0.467298049985105
